Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
MYS,1981-10-01,1981-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7010,October,,2.297800000000,X
MYS,1981-11-01,1981-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7011,November,,2.258699999000,X
MYS,1981-12-01,1981-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1981,1981,7012,December,,2.247699999000,X
MYS,1982-01-01,1982-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7021,Annual value,,2.335391665800,X
MYS,1982-01-01,1982-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7001,January,,2.257099999000,X
MYS,1982-02-01,1982-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7002,February,,2.312699999000,X
MYS,1982-03-01,1982-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7003,March,,2.325899999000,X
MYS,1982-04-01,1982-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7004,April,,2.339399999000,X
MYS,1982-05-01,1982-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7005,May,,2.290799999000,X
MYS,1982-06-01,1982-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7006,June,,2.340400000000,X
MYS,1982-07-01,1982-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7007,July,,2.357799999000,X
MYS,1982-08-01,1982-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7008,August,,2.353499999000,X
MYS,1982-09-01,1982-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7009,September,,2.359899999000,X
MYS,1982-10-01,1982-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7010,October,,2.370999999000,X
MYS,1982-11-01,1982-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7011,November,,2.364900000000,X
MYS,1982-12-01,1982-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1982,1982,7012,December,,2.351299999000,X
MYS,1983-01-01,1983-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7021,Annual value,,2.321249999200,X
MYS,1983-01-01,1983-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7001,January,,2.283100000000,X
MYS,1983-02-01,1983-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7002,February,,2.276599999000,X
MYS,1983-03-01,1983-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7003,March,,2.290799999000,X
MYS,1983-04-01,1983-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7004,April,,2.305899999000,X
MYS,1983-05-01,1983-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7005,May,,2.300899999000,X
MYS,1983-06-01,1983-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7006,June,,2.326000000000,X
MYS,1983-07-01,1983-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7007,July,,2.334199999000,X
MYS,1983-08-01,1983-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7008,August,,2.353399999000,X
MYS,1983-09-01,1983-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7009,September,,2.352099999000,X
MYS,1983-10-01,1983-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7010,October,,2.345399999000,X
MYS,1983-11-01,1983-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7011,November,,2.345399999000,X
MYS,1983-12-01,1983-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1983,1983,7012,December,,2.341199999000,X
MYS,1984-01-01,1984-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7021,Annual value,,2.343641666200,X
MYS,1984-01-01,1984-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7001,January,,2.341099999000,X
MYS,1984-02-01,1984-02-29,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7002,February,,2.336699999000,X
MYS,1984-03-01,1984-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7003,March,,2.295099999000,X
MYS,1984-04-01,1984-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7004,April,,2.290999999000,X
MYS,1984-05-01,1984-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7005,May,,2.304399999000,X
MYS,1984-06-01,1984-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7006,June,,2.310900000000,X
MYS,1984-07-01,1984-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7007,July,,2.339000000000,X
MYS,1984-08-01,1984-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7008,August,,2.333899999000,X
MYS,1984-09-01,1984-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7009,September,,2.351800000000,X
MYS,1984-10-01,1984-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7010,October,,2.403500000000,X
MYS,1984-11-01,1984-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7011,November,,2.400200000000,X
MYS,1984-12-01,1984-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1984,1984,7012,December,,2.416100000000,X
MYS,1985-01-01,1985-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7021,Annual value,,2.483041666700,X
MYS,1985-01-01,1985-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7001,January,,2.479900000000,X
MYS,1985-02-01,1985-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7002,February,,2.554000000000,X
MYS,1985-03-01,1985-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7003,March,,2.577600000000,X
MYS,1985-04-01,1985-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7004,April,,2.494500000000,X
MYS,1985-05-01,1985-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7005,May,,2.477700000000,X
MYS,1985-06-01,1985-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7006,June,,2.470500000000,X
MYS,1985-07-01,1985-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7007,July,,2.473800000000,X
MYS,1985-08-01,1985-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7008,August,,2.464100000000,X
MYS,1985-09-01,1985-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7009,September,,2.484400000000,X
MYS,1985-10-01,1985-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7010,October,,2.454300000000,X
MYS,1985-11-01,1985-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7011,November,,2.434400000000,X
MYS,1985-12-01,1985-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1985,1985,7012,December,,2.431300000000,X
MYS,1986-01-01,1986-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7021,Annual value,,2.581441666700,X
MYS,1986-01-01,1986-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7001,January,,2.448100000000,X
MYS,1986-02-01,1986-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7002,February,,2.469600000000,X
MYS,1986-03-01,1986-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7003,March,,2.532800000000,X
MYS,1986-04-01,1986-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7004,April,,2.598000000000,X
MYS,1986-05-01,1986-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7005,May,,2.599500000000,X
MYS,1986-06-01,1986-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7006,June,,2.625100000000,X
MYS,1986-07-01,1986-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7007,July,,2.642100000000,X
MYS,1986-08-01,1986-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7008,August,,2.610200000000,X
MYS,1986-09-01,1986-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7009,September,,2.616800000000,X
MYS,1986-10-01,1986-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7010,October,,2.624200000000,X
MYS,1986-11-01,1986-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7011,November,,2.613400000000,X
MYS,1986-12-01,1986-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1986,1986,7012,December,,2.597500000000,X
MYS,1987-01-01,1987-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7021,Annual value,,2.519638333300,X
MYS,1987-01-01,1987-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7001,January,,2.576300000000,X
MYS,1987-02-01,1987-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7002,February,,2.543900000000,X
MYS,1987-03-01,1987-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7003,March,,2.523300000000,X
MYS,1987-04-01,1987-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7004,April,,2.486900000000,X
MYS,1987-05-01,1987-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7005,May,,2.474560000000,X
MYS,1987-06-01,1987-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7006,June,,2.508300000000,X
MYS,1987-07-01,1987-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7007,July,,2.542800000000,X
MYS,1987-08-01,1987-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7008,August,,2.537700000000,X
MYS,1987-09-01,1987-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7009,September,,2.518300000000,X
MYS,1987-10-01,1987-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7010,October,,2.531700000000,X
MYS,1987-11-01,1987-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7011,November,,2.497700000000,X
MYS,1987-12-01,1987-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1987,1987,7012,December,,2.494200000000,X
MYS,1988-01-01,1988-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7021,Annual value,,2.618783333300,X
MYS,1988-01-01,1988-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7001,January,,2.539800000000,X
MYS,1988-02-01,1988-02-29,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7002,February,,2.580000000000,X
MYS,1988-03-01,1988-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7003,March,,2.569100000000,X
MYS,1988-04-01,1988-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7004,April,,2.574200000000,X
MYS,1988-05-01,1988-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7005,May,,2.584100000000,X
MYS,1988-06-01,1988-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7006,June,,2.585900000000,X
MYS,1988-07-01,1988-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7007,July,,2.626500000000,X
MYS,1988-08-01,1988-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7008,August,,2.650600000000,X
MYS,1988-09-01,1988-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7009,September,,2.663900000000,X
MYS,1988-10-01,1988-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7010,October,,2.680100000000,X
MYS,1988-11-01,1988-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7011,November,,2.676200000000,X
MYS,1988-12-01,1988-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1988,1988,7012,December,,2.695000000000,X
MYS,1989-01-01,1989-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7021,Annual value,,2.708841666700,X
MYS,1989-01-01,1989-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7001,January,,2.720400000000,X
MYS,1989-02-01,1989-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7002,February,,2.731200000000,X
MYS,1989-03-01,1989-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7003,March,,2.754200000000,X
MYS,1989-04-01,1989-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7004,April,,2.726900000000,X
MYS,1989-05-01,1989-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7005,May,,2.697200000000,X
MYS,1989-06-01,1989-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7006,June,,2.710100000000,X
MYS,1989-07-01,1989-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7007,July,,2.681500000000,X
MYS,1989-08-01,1989-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7008,August,,2.681800000000,X
MYS,1989-09-01,1989-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7009,September,,2.699200000000,X
MYS,1989-10-01,1989-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7010,October,,2.695900000000,X
MYS,1989-11-01,1989-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7011,November,,2.703600000000,X
MYS,1989-12-01,1989-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1989,1989,7012,December,,2.704100000000,X
MYS,1990-01-01,1990-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7021,Annual value,,2.704875000000,X
MYS,1990-01-01,1990-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7001,January,,2.704500000000,X
MYS,1990-02-01,1990-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7002,February,,2.703100000000,X
MYS,1990-03-01,1990-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7003,March,,2.716900000000,X
MYS,1990-04-01,1990-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7004,April,,2.727700000000,X
MYS,1990-05-01,1990-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7005,May,,2.701200000000,X
MYS,1990-06-01,1990-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7006,June,,2.710300000000,X
MYS,1990-07-01,1990-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7007,July,,2.705900000000,X
MYS,1990-08-01,1990-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7008,August,,2.696700000000,X
MYS,1990-09-01,1990-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7009,September,,2.695400000000,X
MYS,1990-10-01,1990-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7010,October,,2.699000000000,X
MYS,1990-11-01,1990-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7011,November,,2.694200000000,X
MYS,1990-12-01,1990-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1990,1990,7012,December,,2.703600000000,X
MYS,1991-01-01,1991-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7021,Annual value,,2.750066666700,X
MYS,1991-01-01,1991-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7001,January,,2.715300000000,X
MYS,1991-02-01,1991-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7002,February,,2.697500000000,X
MYS,1991-03-01,1991-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7003,March,,2.741000000000,X
MYS,1991-04-01,1991-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7004,April,,2.752400000000,X
MYS,1991-05-01,1991-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7005,May,,2.757400000000,X
MYS,1991-06-01,1991-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7006,June,,2.780900000000,X
MYS,1991-07-01,1991-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7007,July,,2.787200000000,X
MYS,1991-08-01,1991-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7008,August,,2.779600000000,X
MYS,1991-09-01,1991-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7009,September,,2.759800000000,X
MYS,1991-10-01,1991-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7010,October,,2.745700000000,X
MYS,1991-11-01,1991-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7011,November,,2.741700000000,X
MYS,1991-12-01,1991-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1991,1991,7012,December,,2.742300000000,X
MYS,1992-01-01,1992-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7021,Annual value,,2.547383333300,X
MYS,1992-01-01,1992-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7001,January,,2.693000000000,X
MYS,1992-02-01,1992-02-29,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7002,February,,2.602600000000,X
MYS,1992-03-01,1992-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7003,March,,2.577800000000,X
MYS,1992-04-01,1992-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7004,April,,2.552700000000,X
MYS,1992-05-01,1992-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7005,May,,2.525000000000,X
MYS,1992-06-01,1992-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7006,June,,2.518800000000,X
MYS,1992-07-01,1992-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7007,July,,2.500700000000,X
MYS,1992-08-01,1992-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7008,August,,2.498200000000,X
MYS,1992-09-01,1992-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7009,September,,2.503400000000,X
MYS,1992-10-01,1992-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7010,October,,2.504800000000,X
MYS,1992-11-01,1992-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7011,November,,2.522800000000,X
MYS,1992-12-01,1992-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1992,1992,7012,December,,2.568800000000,X
MYS,1993-01-01,1993-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7021,Annual value,,2.574095000000,X
MYS,1993-01-01,1993-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7001,January,,2.599200000000,X
MYS,1993-02-01,1993-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7002,February,,2.630400000000,X
MYS,1993-03-01,1993-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7003,March,,2.607600000000,X
MYS,1993-04-01,1993-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7004,April,,2.578700000000,X
MYS,1993-05-01,1993-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7005,May,,2.566240000000,X
MYS,1993-06-01,1993-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7006,June,,2.567200000000,X
MYS,1993-07-01,1993-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7007,July,,2.570500000000,X
MYS,1993-08-01,1993-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7008,August,,2.552500000000,X
MYS,1993-09-01,1993-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7009,September,,2.547100000000,X
MYS,1993-10-01,1993-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7010,October,,2.546400000000,X
MYS,1993-11-01,1993-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7011,November,,2.553800000000,X
MYS,1993-12-01,1993-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1993,1993,7012,December,,2.569500000000,X
MYS,1994-01-01,1994-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7021,Annual value,,2.624256666700,X
MYS,1994-01-01,1994-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7001,January,,2.712300000000,X
MYS,1994-02-01,1994-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7002,February,,2.764100000000,X
MYS,1994-03-01,1994-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7003,March,,2.717600000000,X
MYS,1994-04-01,1994-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7004,April,,2.686600000000,X
MYS,1994-05-01,1994-05-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7005,May,,2.620000000000,X
MYS,1994-06-01,1994-06-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7006,June,,2.591700000000,X
MYS,1994-07-01,1994-07-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7007,July,,2.595200000000,X
MYS,1994-08-01,1994-08-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7008,August,,2.566300000000,X
MYS,1994-09-01,1994-09-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7009,September,,2.556250000000,X
MYS,1994-10-01,1994-10-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7010,October,,2.557930000000,X
MYS,1994-11-01,1994-11-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7011,November,,2.560400000000,X
MYS,1994-12-01,1994-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1994,1994,7012,December,,2.562700000000,X
MYS,1995-01-01,1995-12-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1995,1995,7021,Annual value,,2.504404166700,X
MYS,1995-01-01,1995-01-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1995,1995,7001,January,,2.555000000000,X
MYS,1995-02-01,1995-02-28,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1995,1995,7002,February,,2.553000000000,X
MYS,1995-03-01,1995-03-31,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1995,1995,7003,March,,2.547000000000,X
MYS,1995-04-01,1995-04-30,131,'458,Malaysia,LCU,Local currency units per USD,MYR,Malaysian Ringgit,1995,1995,7004,April,,2.480800000000,X
